"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","AGEGROUP","SEX","Display Value","Numeric","Low","High","Comments"
"BP_05","PUBLISHED","1990","AFR","AGO","AGE25-PLUS","MLE","131.0 [123.6-138.7]","131.00000","123.60000","138.70000",""
"BP_05","PUBLISHED","1991","AFR","AGO","AGE25-PLUS","MLE","130.9 [123.3-138.6]","130.90000","123.30000","138.60000",""
"BP_05","PUBLISHED","1992","AFR","AGO","AGE25-PLUS","MLE","130.7 [123.1-138.5]","130.70000","123.10000","138.50000",""
"BP_05","PUBLISHED","1993","AFR","AGO","AGE25-PLUS","MLE","130.5 [122.7-138.4]","130.50000","122.70000","138.40000",""
"BP_05","PUBLISHED","2006","AFR","AGO","AGE25-PLUS","MLE","130.6 [123.0-137.9]","130.60000","123.00000","137.90000",""
"BP_05","PUBLISHED","2007","AFR","AGO","AGE25-PLUS","MLE","130.8 [122.9-138.4]","130.80000","122.90000","138.40000",""
"BP_05","PUBLISHED","2008","AFR","AGO","AGE25-PLUS","MLE","131.0 [122.7-139.0]","131.00000","122.70000","139.00000",""
"BP_05","PUBLISHED","2009","AFR","AGO","AGE25-PLUS","MLE","131.2 [122.2-139.8]","131.20000","122.20000","139.80000",""
"BP_05","PUBLISHED","1980","AMR","ARG","AGE25-PLUS","MLE","131.7 [121.6-142.4]","131.70000","121.60000","142.40000",""
"BP_05","PUBLISHED","2006","AFR","DZA","AGE25-PLUS","MLE","128.2 [123.0-133.7]","128.20000","123.00000","133.70000",""
"BP_05","PUBLISHED","2005","AFR","DZA","AGE25-PLUS","MLE","128.1 [123.2-133.2]","128.10000","123.20000","133.20000",""
"BP_05","PUBLISHED","2004","AFR","DZA","AGE25-PLUS","MLE","128.0 [123.3-132.9]","128.00000","123.30000","132.90000",""
"BP_05","PUBLISHED","2003","AFR","DZA","AGE25-PLUS","MLE","128.0 [123.2-132.8]","128.00000","123.20000","132.80000",""
"BP_05","PUBLISHED","1989","AFR","DZA","AGE25-PLUS","MLE","129.1 [123.2-134.9]","129.10000","123.20000","134.90000",""
"BP_05","PUBLISHED","1988","AFR","DZA","AGE25-PLUS","MLE","129.4 [123.5-135.2]","129.40000","123.50000","135.20000",""
"BP_05","PUBLISHED","1987","AFR","DZA","AGE25-PLUS","MLE","129.6 [123.6-135.6]","129.60000","123.60000","135.60000",""
"BP_05","PUBLISHED","1986","AFR","DZA","AGE25-PLUS","MLE","129.8 [123.6-135.9]","129.80000","123.60000","135.90000",""
"BP_05","PUBLISHED","2003","EUR","ALB","AGE25-PLUS","MLE","132.7 [126.7-138.6]","132.70000","126.70000","138.60000",""
"BP_05","PUBLISHED","2002","EUR","ALB","AGE25-PLUS","MLE","132.5 [126.4-138.3]","132.50000","126.40000","138.30000",""
"BP_05","PUBLISHED","2001","EUR","ALB","AGE25-PLUS","MLE","132.2 [126.1-138.1]","132.20000","126.10000","138.10000",""
"BP_05","PUBLISHED","2000","EUR","ALB","AGE25-PLUS","MLE","132.0 [125.8-138.0]","132.00000","125.80000","138.00000",""
"BP_05","PUBLISHED","1986","EUR","ALB","AGE25-PLUS","MLE","132.5 [126.1-139.1]","132.50000","126.10000","139.10000",""
"BP_05","PUBLISHED","1985","EUR","ALB","AGE25-PLUS","MLE","132.6 [125.9-139.2]","132.60000","125.90000","139.20000",""
"BP_05","PUBLISHED","1984","EUR","ALB","AGE25-PLUS","MLE","132.5 [125.7-139.3]","132.50000","125.70000","139.30000",""
"BP_05","PUBLISHED","1983","EUR","ALB","AGE25-PLUS","MLE","132.5 [125.3-139.6]","132.50000","125.30000","139.60000",""
"BP_05","PUBLISHED","1999","EMR","AFG","AGE25-PLUS","MLE","123.0 [115.6-130.4]","123.00000","115.60000","130.40000",""
"BP_05","PUBLISHED","1998","EMR","AFG","AGE25-PLUS","MLE","122.9 [115.4-130.4]","122.90000","115.40000","130.40000",""
"BP_05","PUBLISHED","1997","EMR","AFG","AGE25-PLUS","MLE","122.9 [115.3-130.4]","122.90000","115.30000","130.40000",""
"BP_05","PUBLISHED","1996","EMR","AFG","AGE25-PLUS","MLE","122.8 [115.4-130.4]","122.80000","115.40000","130.40000",""
"BP_05","PUBLISHED","1983","EMR","AFG","AGE25-PLUS","MLE","123.6 [115.3-131.9]","123.60000","115.30000","131.90000",""
"BP_05","PUBLISHED","1982","EMR","AFG","AGE25-PLUS","MLE","123.6 [114.8-132.4]","123.60000","114.80000","132.40000",""
"BP_05","PUBLISHED","1981","EMR","AFG","AGE25-PLUS","MLE","123.5 [114.2-133.1]","123.50000","114.20000","133.10000",""
"BP_05","PUBLISHED","1980","EMR","AFG","AGE25-PLUS","MLE","123.5 [113.6-133.8]","123.50000","113.60000","133.80000",""
"BP_05","PUBLISHED","1993","AMR","ARG","AGE25-PLUS","MLE","127.4 [121.5-133.2]","127.40000","121.50000","133.20000",""
"BP_05","PUBLISHED","1994","AMR","ARG","AGE25-PLUS","MLE","127.3 [121.3-133.0]","127.30000","121.30000","133.00000",""
"BP_05","PUBLISHED","1995","AMR","ARG","AGE25-PLUS","MLE","127.2 [121.3-132.9]","127.20000","121.30000","132.90000",""
"BP_05","PUBLISHED","1996","AMR","ARG","AGE25-PLUS","MLE","127.1 [121.2-132.7]","127.10000","121.20000","132.70000",""
"BP_05","PUBLISHED","1980","EUR","ARM","AGE25-PLUS","MLE","135.6 [126.3-145.5]","135.60000","126.30000","145.50000",""
"BP_05","PUBLISHED","1981","EUR","ARM","AGE25-PLUS","MLE","135.6 [127.0-144.7]","135.60000","127.00000","144.70000",""
"BP_05","PUBLISHED","1982","EUR","ARM","AGE25-PLUS","MLE","135.6 [127.7-143.9]","135.60000","127.70000","143.90000",""
"BP_05","PUBLISHED","1983","EUR","ARM","AGE25-PLUS","MLE","135.6 [128.0-143.4]","135.60000","128.00000","143.40000",""
"BP_05","PUBLISHED","1997","EUR","ARM","AGE25-PLUS","MLE","134.0 [127.2-140.6]","134.00000","127.20000","140.60000",""
"BP_05","PUBLISHED","1998","EUR","ARM","AGE25-PLUS","MLE","133.9 [127.4-140.3]","133.90000","127.40000","140.30000",""
"BP_05","PUBLISHED","1999","EUR","ARM","AGE25-PLUS","MLE","133.9 [127.7-140.1]","133.90000","127.70000","140.10000",""
"BP_05","PUBLISHED","2000","EUR","ARM","AGE25-PLUS","MLE","134.0 [128.1-139.9]","134.00000","128.10000","139.90000",""
"BP_05","PUBLISHED","2004","EUR","AUT","AGE25-PLUS","MLE","133.5 [127.0-140.2]","133.50000","127.00000","140.20000",""
"BP_05","PUBLISHED","2005","EUR","AUT","AGE25-PLUS","MLE","133.4 [126.8-140.2]","133.40000","126.80000","140.20000",""
"BP_05","PUBLISHED","2006","EUR","AUT","AGE25-PLUS","MLE","133.3 [126.4-140.3]","133.30000","126.40000","140.30000",""
"BP_05","PUBLISHED","2007","EUR","AUT","AGE25-PLUS","MLE","133.2 [126.0-140.4]","133.20000","126.00000","140.40000",""
"BP_05","PUBLISHED","1990","EUR","AZE","AGE25-PLUS","MLE","132.9 [126.2-139.5]","132.90000","126.20000","139.50000",""
"BP_05","PUBLISHED","1991","EUR","AZE","AGE25-PLUS","MLE","132.6 [125.9-139.4]","132.60000","125.90000","139.40000",""
"BP_05","PUBLISHED","1992","EUR","AZE","AGE25-PLUS","MLE","132.3 [125.4-139.1]","132.30000","125.40000","139.10000",""
"BP_05","PUBLISHED","1993","EUR","AZE","AGE25-PLUS","MLE","131.8 [125.0-138.7]","131.80000","125.00000","138.70000",""
"BP_05","PUBLISHED","2007","EUR","AZE","AGE25-PLUS","MLE","131.2 [126.3-135.9]","131.20000","126.30000","135.90000",""
"BP_05","PUBLISHED","2008","EUR","AZE","AGE25-PLUS","MLE","131.4 [126.1-136.7]","131.40000","126.10000","136.70000",""
"BP_05","PUBLISHED","2009","EUR","AZE","AGE25-PLUS","MLE","131.6 [125.5-137.8]","131.60000","125.50000","137.80000",""
"BP_05","PUBLISHED","1980","AMR","BHS","AGE25-PLUS","MLE","134.6 [123.6-145.4]","134.60000","123.60000","145.40000",""
"BP_05","PUBLISHED","1983","WPR","AUS","AGE25-PLUS","MLE","134.1 [129.6-138.5]","134.10000","129.60000","138.50000",""
"BP_05","PUBLISHED","1984","WPR","AUS","AGE25-PLUS","MLE","133.9 [129.8-137.9]","133.90000","129.80000","137.90000",""
"BP_05","PUBLISHED","1985","WPR","AUS","AGE25-PLUS","MLE","133.7 [130.0-137.4]","133.70000","130.00000","137.40000",""
"BP_05","PUBLISHED","1986","WPR","AUS","AGE25-PLUS","MLE","133.5 [130.1-137.0]","133.50000","130.10000","137.00000",""
"BP_05","PUBLISHED","2000","WPR","AUS","AGE25-PLUS","MLE","131.7 [128.9-134.7]","131.70000","128.90000","134.70000",""
"BP_05","PUBLISHED","2001","WPR","AUS","AGE25-PLUS","MLE","131.4 [128.5-134.4]","131.40000","128.50000","134.40000",""
"BP_05","PUBLISHED","2002","WPR","AUS","AGE25-PLUS","MLE","131.0 [128.0-134.1]","131.00000","128.00000","134.10000",""
"BP_05","PUBLISHED","2003","WPR","AUS","AGE25-PLUS","MLE","130.6 [127.4-133.9]","130.60000","127.40000","133.90000",""
"BP_05","PUBLISHED","1987","EUR","AUT","AGE25-PLUS","MLE","137.2 [130.6-143.5]","137.20000","130.60000","143.50000",""
"BP_05","PUBLISHED","1988","EUR","AUT","AGE25-PLUS","MLE","136.9 [130.3-143.4]","136.90000","130.30000","143.40000",""
"BP_05","PUBLISHED","1989","EUR","AUT","AGE25-PLUS","MLE","136.7 [130.1-143.3]","136.70000","130.10000","143.30000",""
"BP_05","PUBLISHED","1990","EUR","AUT","AGE25-PLUS","MLE","136.4 [129.8-143.2]","136.40000","129.80000","143.20000",""
"BP_05","PUBLISHED","2003","EUR","AUT","AGE25-PLUS","MLE","133.7 [127.2-140.2]","133.70000","127.20000","140.20000",""
"BP_05","PUBLISHED","1994","AMR","BHS","AGE25-PLUS","MLE","130.5 [122.8-138.1]","130.50000","122.80000","138.10000",""
"BP_05","PUBLISHED","1995","AMR","BHS","AGE25-PLUS","MLE","130.2 [122.5-137.8]","130.20000","122.50000","137.80000",""
"BP_05","PUBLISHED","1996","AMR","BHS","AGE25-PLUS","MLE","130.0 [122.3-137.6]","130.00000","122.30000","137.60000",""
"BP_05","PUBLISHED","1997","AMR","BHS","AGE25-PLUS","MLE","129.9 [122.2-137.4]","129.90000","122.20000","137.40000",""
"BP_05","PUBLISHED","1980","EMR","BHR","AGE25-PLUS","MLE","131.3 [121.9-140.6]","131.30000","121.90000","140.60000",""
"BP_05","PUBLISHED","1981","EMR","BHR","AGE25-PLUS","MLE","130.9 [122.4-139.4]","130.90000","122.40000","139.40000",""
"BP_05","PUBLISHED","1982","EMR","BHR","AGE25-PLUS","MLE","130.6 [122.7-138.5]","130.60000","122.70000","138.50000",""
"BP_05","PUBLISHED","1983","EMR","BHR","AGE25-PLUS","MLE","130.2 [122.9-137.4]","130.20000","122.90000","137.40000",""
"BP_05","PUBLISHED","1997","EMR","BHR","AGE25-PLUS","MLE","127.6 [122.9-132.2]","127.60000","122.90000","132.20000",""
"BP_05","PUBLISHED","1998","EMR","BHR","AGE25-PLUS","MLE","127.6 [122.8-132.2]","127.60000","122.80000","132.20000",""
"BP_05","PUBLISHED","1999","EMR","BHR","AGE25-PLUS","MLE","127.6 [122.8-132.2]","127.60000","122.80000","132.20000",""
"BP_05","PUBLISHED","2000","EMR","BHR","AGE25-PLUS","MLE","127.6 [122.8-132.4]","127.60000","122.80000","132.40000",""
"BP_05","PUBLISHED","2004","AMR","BRB","AGE25-PLUS","MLE","129.7 [124.7-134.8]","129.70000","124.70000","134.80000",""
"BP_05","PUBLISHED","2005","AMR","BRB","AGE25-PLUS","MLE","130.1 [124.7-135.5]","130.10000","124.70000","135.50000",""
"BP_05","PUBLISHED","2006","AMR","BRB","AGE25-PLUS","MLE","130.5 [124.7-136.4]","130.50000","124.70000","136.40000",""
"BP_05","PUBLISHED","2007","AMR","BRB","AGE25-PLUS","MLE","131.0 [124.6-137.5]","131.00000","124.60000","137.50000",""
"BP_05","PUBLISHED","1991","EUR","BLR","AGE25-PLUS","MLE","137.7 [130.7-144.8]","137.70000","130.70000","144.80000",""
"BP_05","PUBLISHED","1992","EUR","BLR","AGE25-PLUS","MLE","137.5 [130.4-144.8]","137.50000","130.40000","144.80000",""
"BP_05","PUBLISHED","1993","EUR","BLR","AGE25-PLUS","MLE","137.3 [130.0-144.6]","137.30000","130.00000","144.60000",""
"BP_05","PUBLISHED","1994","EUR","BLR","AGE25-PLUS","MLE","137.1 [129.7-144.5]","137.10000","129.70000","144.50000",""
"BP_05","PUBLISHED","2007","EUR","BLR","AGE25-PLUS","MLE","137.7 [129.9-145.5]","137.70000","129.90000","145.50000",""
"BP_05","PUBLISHED","2008","EUR","BLR","AGE25-PLUS","MLE","137.8 [129.6-146.1]","137.80000","129.60000","146.10000",""
"BP_05","PUBLISHED","1984","SEAR","BGD","AGE25-PLUS","MLE","122.6 [114.4-130.7]","122.60000","114.40000","130.70000",""
"BP_05","PUBLISHED","1985","SEAR","BGD","AGE25-PLUS","MLE","122.6 [114.7-130.4]","122.60000","114.70000","130.40000",""
"BP_05","PUBLISHED","1986","SEAR","BGD","AGE25-PLUS","MLE","122.6 [114.8-130.3]","122.60000","114.80000","130.30000",""
"BP_05","PUBLISHED","1987","SEAR","BGD","AGE25-PLUS","MLE","122.6 [115.0-130.2]","122.60000","115.00000","130.20000",""
"BP_05","PUBLISHED","2000","SEAR","BGD","AGE25-PLUS","MLE","123.8 [116.2-131.4]","123.80000","116.20000","131.40000",""
"BP_05","PUBLISHED","2001","SEAR","BGD","AGE25-PLUS","MLE","123.9 [116.4-131.5]","123.90000","116.40000","131.50000",""
"BP_05","PUBLISHED","2002","SEAR","BGD","AGE25-PLUS","MLE","124.1 [116.8-131.6]","124.10000","116.80000","131.60000",""
"BP_05","PUBLISHED","2003","SEAR","BGD","AGE25-PLUS","MLE","124.2 [116.9-131.4]","124.20000","116.90000","131.40000",""
"BP_05","PUBLISHED","2004","SEAR","BGD","AGE25-PLUS","MLE","124.3 [117.1-131.5]","124.30000","117.10000","131.50000",""
"BP_05","PUBLISHED","1987","AMR","BRB","AGE25-PLUS","MLE","131.6 [124.8-138.3]","131.60000","124.80000","138.30000",""
"BP_05","PUBLISHED","1988","AMR","BRB","AGE25-PLUS","MLE","131.2 [124.6-137.7]","131.20000","124.60000","137.70000",""
"BP_05","PUBLISHED","1989","AMR","BRB","AGE25-PLUS","MLE","130.8 [124.5-137.2]","130.80000","124.50000","137.20000",""
"BP_05","PUBLISHED","1990","AMR","BRB","AGE25-PLUS","MLE","130.5 [124.3-136.7]","130.50000","124.30000","136.70000",""
"BP_05","PUBLISHED","1994","EUR","BEL","AGE25-PLUS","MLE","134.6 [130.6-138.5]","134.60000","130.60000","138.50000",""
"BP_05","PUBLISHED","1995","EUR","BEL","AGE25-PLUS","MLE","134.4 [130.3-138.5]","134.40000","130.30000","138.50000",""
"BP_05","PUBLISHED","1996","EUR","BEL","AGE25-PLUS","MLE","134.2 [130.0-138.3]","134.20000","130.00000","138.30000",""
"BP_05","PUBLISHED","1997","EUR","BEL","AGE25-PLUS","MLE","133.9 [129.6-138.2]","133.90000","129.60000","138.20000",""
"BP_05","PUBLISHED","1981","AMR","BLZ","AGE25-PLUS","MLE","127.0 [117.3-136.0]","127.00000","117.30000","136.00000",""
"BP_05","PUBLISHED","1982","AMR","BLZ","AGE25-PLUS","MLE","126.8 [117.9-135.1]","126.80000","117.90000","135.10000",""
"BP_05","PUBLISHED","1983","AMR","BLZ","AGE25-PLUS","MLE","126.5 [118.3-134.1]","126.50000","118.30000","134.10000",""
"BP_05","PUBLISHED","1984","AMR","BLZ","AGE25-PLUS","MLE","126.2 [118.5-133.3]","126.20000","118.50000","133.30000",""
"BP_05","PUBLISHED","1997","AMR","BLZ","AGE25-PLUS","MLE","124.2 [118.0-129.8]","124.20000","118.00000","129.80000",""
"BP_05","PUBLISHED","2009","EUR","BLR","AGE25-PLUS","MLE","138.0 [129.2-146.9]","138.00000","129.20000","146.90000",""
"BP_05","PUBLISHED","1980","EUR","BEL","AGE25-PLUS","MLE","138.2 [130.6-145.7]","138.20000","130.60000","145.70000",""
"BP_05","PUBLISHED","1989","SEAR","BTN","AGE25-PLUS","MLE","123.3 [116.5-130.1]","123.30000","116.50000","130.10000",""
"BP_05","PUBLISHED","1990","SEAR","BTN","AGE25-PLUS","MLE","123.5 [116.7-130.4]","123.50000","116.70000","130.40000",""
"BP_05","PUBLISHED","1991","SEAR","BTN","AGE25-PLUS","MLE","123.7 [116.9-130.7]","123.70000","116.90000","130.70000",""
"BP_05","PUBLISHED","2004","SEAR","BTN","AGE25-PLUS","MLE","125.7 [119.9-131.9]","125.70000","119.90000","131.90000",""
"BP_05","PUBLISHED","2005","SEAR","BTN","AGE25-PLUS","MLE","125.8 [119.9-131.9]","125.80000","119.90000","131.90000",""
"BP_05","PUBLISHED","2006","SEAR","BTN","AGE25-PLUS","MLE","125.8 [119.9-131.9]","125.80000","119.90000","131.90000",""
"BP_05","PUBLISHED","2007","SEAR","BTN","AGE25-PLUS","MLE","125.9 [119.7-132.2]","125.90000","119.70000","132.20000",""
"BP_05","PUBLISHED","1991","AMR","BOL","AGE25-PLUS","MLE","126.3 [117.9-134.8]","126.30000","117.90000","134.80000",""
"BP_05","PUBLISHED","1992","AMR","BOL","AGE25-PLUS","MLE","126.1 [117.7-134.6]","126.10000","117.70000","134.60000",""
"BP_05","PUBLISHED","1998","AMR","BLZ","AGE25-PLUS","MLE","124.1 [118.3-129.6]","124.10000","118.30000","129.60000",""
"BP_05","PUBLISHED","1993","AMR","BOL","AGE25-PLUS","MLE","126.0 [117.5-134.4]","126.00000","117.50000","134.40000",""
"BP_05","PUBLISHED","1994","AMR","BOL","AGE25-PLUS","MLE","125.9 [117.3-134.4]","125.90000","117.30000","134.40000",""
"BP_05","PUBLISHED","1999","AMR","BLZ","AGE25-PLUS","MLE","124.1 [118.5-129.4]","124.10000","118.50000","129.40000",""
"BP_05","PUBLISHED","2000","AMR","BLZ","AGE25-PLUS","MLE","124.1 [118.9-129.2]","124.10000","118.90000","129.20000",""
"BP_05","PUBLISHED","2001","AMR","BLZ","AGE25-PLUS","MLE","124.2 [119.2-129.1]","124.20000","119.20000","129.10000",""
"BP_05","PUBLISHED","1984","AFR","BEN","AGE25-PLUS","MLE","130.4 [123.8-137.4]","130.40000","123.80000","137.40000",""
"BP_05","PUBLISHED","1985","AFR","BEN","AGE25-PLUS","MLE","130.1 [123.8-136.8]","130.10000","123.80000","136.80000",""
"BP_05","PUBLISHED","1986","AFR","BEN","AGE25-PLUS","MLE","129.9 [123.9-136.4]","129.90000","123.90000","136.40000",""
"BP_05","PUBLISHED","1987","AFR","BEN","AGE25-PLUS","MLE","129.7 [123.7-136.0]","129.70000","123.70000","136.00000",""
"BP_05","PUBLISHED","2001","AFR","BEN","AGE25-PLUS","MLE","129.1 [123.6-134.4]","129.10000","123.60000","134.40000",""
"BP_05","PUBLISHED","2002","AFR","BEN","AGE25-PLUS","MLE","129.3 [124.1-134.4]","129.30000","124.10000","134.40000",""
"BP_05","PUBLISHED","2003","AFR","BEN","AGE25-PLUS","MLE","129.6 [124.6-134.3]","129.60000","124.60000","134.30000",""
"BP_05","PUBLISHED","2004","AFR","BEN","AGE25-PLUS","MLE","129.8 [125.2-134.3]","129.80000","125.20000","134.30000",""
"BP_05","PUBLISHED","1987","SEAR","BTN","AGE25-PLUS","MLE","122.8 [115.9-129.6]","122.80000","115.90000","129.60000",""
"BP_05","PUBLISHED","1988","SEAR","BTN","AGE25-PLUS","MLE","123.1 [116.3-130.0]","123.10000","116.30000","130.00000",""
"BP_05","PUBLISHED","2008","AMR","BOL","AGE25-PLUS","MLE","127.2 [118.4-136.2]","127.20000","118.40000","136.20000",""
"BP_05","PUBLISHED","2009","AMR","BOL","AGE25-PLUS","MLE","127.5 [118.0-137.0]","127.50000","118.00000","137.00000",""
"BP_05","PUBLISHED","1980","EUR","BIH","AGE25-PLUS","MLE","130.7 [121.9-139.8]","130.70000","121.90000","139.80000",""
"BP_05","PUBLISHED","1981","EUR","BIH","AGE25-PLUS","MLE","131.0 [123.1-139.2]","131.00000","123.10000","139.20000",""
"BP_05","PUBLISHED","1994","EUR","BIH","AGE25-PLUS","MLE","131.4 [125.8-137.1]","131.40000","125.80000","137.10000",""
"BP_05","PUBLISHED","1995","EUR","BIH","AGE25-PLUS","MLE","131.3 [125.6-137.0]","131.30000","125.60000","137.00000",""
"BP_05","PUBLISHED","1996","EUR","BIH","AGE25-PLUS","MLE","131.4 [125.8-137.0]","131.40000","125.80000","137.00000",""
"BP_05","PUBLISHED","1997","EUR","BIH","AGE25-PLUS","MLE","131.6 [126.1-137.2]","131.60000","126.10000","137.20000",""
"BP_05","PUBLISHED","1998","EUR","BIH","AGE25-PLUS","MLE","132.0 [126.5-137.3]","132.00000","126.50000","137.30000",""
"BP_05","PUBLISHED","1981","AFR","BWA","AGE25-PLUS","MLE","130.0 [122.5-137.5]","130.00000","122.50000","137.50000",""
"BP_05","PUBLISHED","1982","AFR","BWA","AGE25-PLUS","MLE","130.1 [123.1-136.9]","130.10000","123.10000","136.90000",""
"BP_05","PUBLISHED","1983","AFR","BWA","AGE25-PLUS","MLE","130.1 [123.7-136.3]","130.10000","123.70000","136.30000",""
"BP_05","PUBLISHED","1984","AFR","BWA","AGE25-PLUS","MLE","130.2 [124.2-136.1]","130.20000","124.20000","136.10000",""
"BP_05","PUBLISHED","2004","AMR","BRA","AGE25-PLUS","MLE","130.5 [127.4-133.6]","130.50000","127.40000","133.60000",""
"BP_05","PUBLISHED","1998","AFR","BWA","AGE25-PLUS","MLE","130.5 [124.2-136.6]","130.50000","124.20000","136.60000",""
"BP_05","PUBLISHED","1999","AFR","BWA","AGE25-PLUS","MLE","130.5 [124.5-136.4]","130.50000","124.50000","136.40000",""
"BP_05","PUBLISHED","2000","AFR","BWA","AGE25-PLUS","MLE","130.6 [124.8-136.3]","130.60000","124.80000","136.30000",""
"BP_05","PUBLISHED","2001","AFR","BWA","AGE25-PLUS","MLE","130.6 [125.2-136.1]","130.60000","125.20000","136.10000",""
"BP_05","PUBLISHED","1984","AMR","BRA","AGE25-PLUS","MLE","133.5 [127.8-139.5]","133.50000","127.80000","139.50000",""
"BP_05","PUBLISHED","1985","AMR","BRA","AGE25-PLUS","MLE","133.2 [128.0-138.7]","133.20000","128.00000","138.70000",""
"BP_05","PUBLISHED","1986","AMR","BRA","AGE25-PLUS","MLE","133.0 [128.2-138.0]","133.00000","128.20000","138.00000",""
"BP_05","PUBLISHED","1987","AMR","BRA","AGE25-PLUS","MLE","132.7 [128.2-137.3]","132.70000","128.20000","137.30000",""
"BP_05","PUBLISHED","1988","AMR","BRA","AGE25-PLUS","MLE","132.4 [128.2-136.8]","132.40000","128.20000","136.80000",""
"BP_05","PUBLISHED","2001","AMR","BRA","AGE25-PLUS","MLE","129.6 [126.6-132.7]","129.60000","126.60000","132.70000",""
"BP_05","PUBLISHED","2002","AMR","BRA","AGE25-PLUS","MLE","129.9 [126.8-132.9]","129.90000","126.80000","132.90000",""
"BP_05","PUBLISHED","2003","AMR","BRA","AGE25-PLUS","MLE","130.1 [127.1-133.1]","130.10000","127.10000","133.10000",""
"BP_05","PUBLISHED","1995","EUR","BGR","AGE25-PLUS","MLE","137.1 [129.7-144.5]","137.10000","129.70000","144.50000",""
"BP_05","PUBLISHED","1985","AFR","BDI","AGE25-PLUS","MLE","127.7 [119.0-136.5]","127.70000","119.00000","136.50000",""
"BP_05","PUBLISHED","1988","WPR","BRN","AGE25-PLUS","MLE","129.6 [122.3-136.9]","129.60000","122.30000","136.90000",""
"BP_05","PUBLISHED","1989","WPR","BRN","AGE25-PLUS","MLE","129.2 [121.9-136.5]","129.20000","121.90000","136.50000",""
"BP_05","PUBLISHED","1990","WPR","BRN","AGE25-PLUS","MLE","128.9 [121.6-136.1]","128.90000","121.60000","136.10000",""
"BP_05","PUBLISHED","1991","WPR","BRN","AGE25-PLUS","MLE","128.7 [121.3-136.0]","128.70000","121.30000","136.00000",""
"BP_05","PUBLISHED","2005","WPR","BRN","AGE25-PLUS","MLE","126.0 [119.2-132.9]","126.00000","119.20000","132.90000",""
"BP_05","PUBLISHED","2006","WPR","BRN","AGE25-PLUS","MLE","125.9 [119.0-133.0]","125.90000","119.00000","133.00000",""
"BP_05","PUBLISHED","2007","WPR","BRN","AGE25-PLUS","MLE","125.8 [118.6-133.2]","125.80000","118.60000","133.20000",""
"BP_05","PUBLISHED","2008","WPR","BRN","AGE25-PLUS","MLE","125.6 [118.1-133.4]","125.60000","118.10000","133.40000",""
"BP_05","PUBLISHED","1991","EUR","BGR","AGE25-PLUS","MLE","137.8 [131.3-144.6]","137.80000","131.30000","144.60000",""
"BP_05","PUBLISHED","1992","EUR","BGR","AGE25-PLUS","MLE","137.7 [130.9-144.8]","137.70000","130.90000","144.80000",""
"BP_05","PUBLISHED","1993","EUR","BGR","AGE25-PLUS","MLE","137.5 [130.5-144.7]","137.50000","130.50000","144.70000",""
"BP_05","PUBLISHED","1994","EUR","BGR","AGE25-PLUS","MLE","137.3 [130.1-144.6]","137.30000","130.10000","144.60000",""
"BP_05","PUBLISHED","2008","EUR","BGR","AGE25-PLUS","MLE","136.5 [129.1-144.0]","136.50000","129.10000","144.00000",""
"BP_05","PUBLISHED","2009","EUR","BGR","AGE25-PLUS","MLE","136.5 [128.5-144.9]","136.50000","128.50000","144.90000",""
"BP_05","PUBLISHED","1980","AFR","BFA","AGE25-PLUS","MLE","130.2 [119.7-141.4]","130.20000","119.70000","141.40000",""
"BP_05","PUBLISHED","1981","AFR","BFA","AGE25-PLUS","MLE","130.1 [120.2-140.5]","130.10000","120.20000","140.50000",""
"BP_05","PUBLISHED","1995","AFR","BFA","AGE25-PLUS","MLE","127.2 [119.7-135.0]","127.20000","119.70000","135.00000",""
"BP_05","PUBLISHED","1996","AFR","BFA","AGE25-PLUS","MLE","127.2 [119.6-135.0]","127.20000","119.60000","135.00000",""
"BP_05","PUBLISHED","1997","AFR","BFA","AGE25-PLUS","MLE","127.2 [119.6-134.9]","127.20000","119.60000","134.90000",""
"BP_05","PUBLISHED","1998","AFR","BFA","AGE25-PLUS","MLE","127.2 [119.8-134.9]","127.20000","119.80000","134.90000",""
"BP_05","PUBLISHED","1981","AFR","BDI","AGE25-PLUS","MLE","128.1 [117.8-138.6]","128.10000","117.80000","138.60000",""
"BP_05","PUBLISHED","1982","AFR","BDI","AGE25-PLUS","MLE","128.0 [118.3-137.9]","128.00000","118.30000","137.90000",""
"BP_05","PUBLISHED","1983","AFR","BDI","AGE25-PLUS","MLE","127.8 [118.4-137.4]","127.80000","118.40000","137.40000",""
"BP_05","PUBLISHED","1984","AFR","BDI","AGE25-PLUS","MLE","127.7 [118.8-136.9]","127.70000","118.80000","136.90000",""
"BP_05","PUBLISHED","1998","AFR","BDI","AGE25-PLUS","MLE","129.2 [120.9-137.7]","129.20000","120.90000","137.70000",""
"BP_05","PUBLISHED","1999","AFR","BDI","AGE25-PLUS","MLE","129.5 [121.3-138.0]","129.50000","121.30000","138.00000",""
"BP_05","PUBLISHED","1980","AFR","CPV","AGE25-PLUS","MLE","137.3 [127.6-148.3]","137.30000","127.60000","148.30000",""
"BP_05","PUBLISHED","1981","AFR","CPV","AGE25-PLUS","MLE","137.0 [128.0-146.9]","137.00000","128.00000","146.90000",""
"BP_05","PUBLISHED","1982","AFR","CPV","AGE25-PLUS","MLE","136.7 [128.4-145.7]","136.70000","128.40000","145.70000",""
