"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"vbcg","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201001","","80.6 [74.5-85.5]","81.00000","75.00000","86.00000",""
"vbcg","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201002","","59.0 [46.6-70.2]","59.00000","47.00000","70.00000",""
"vbcg","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201003","","77.5 [69.2-84.0]","77.00000","69.00000","84.00000",""
"vbcg","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201004","","61.8 [54.3-68.8]","62.00000","54.00000","69.00000",""
"vbcg","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201005","","71.6 [62.1-79.6]","72.00000","62.00000","80.00000",""
"vbcg","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201006","","35.5 [23.8-49.2]","35.00000","24.00000","49.00000",""
"vbcg","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201007","","65.4 [52.0-76.8]","65.00000","52.00000","77.00000",""
"vbcg","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201008","","58.8 [46.7-69.9]","59.00000","47.00000","70.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201501","","82.5 [74.3-88.4]","82.00000","74.00000","88.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201502","","84.3 [74.7-90.7]","84.00000","75.00000","91.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201503","","88.8 [80.9-93.6]","89.00000","81.00000","94.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201504","","90.5 [80.5-95.6]","90.00000","80.00000","96.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201505","","79.1 [66.1-88.1]","79.00000","66.00000","88.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201506","","88.3 [81.8-92.7]","88.00000","82.00000","93.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201507","","93.6 [89.0-96.3]","94.00000","89.00000","96.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201508","","79.9 [67.8-88.2]","80.00000","68.00000","88.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201509","","65.5 [43.4-82.4]","65.00000","43.00000","82.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201510","","91.1 [84.1-95.2]","91.00000","84.00000","95.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201511","","59.5 [50.7-67.7]","60.00000","51.00000","68.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201512","","83.3 [77.3-88.0]","83.00000","77.00000","88.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201513","","88.7 [81.6-93.4]","89.00000","82.00000","93.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201514","","63.3 [56.4-69.7]","63.00000","56.00000","70.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201515","","51.6 [39.0-63.9]","52.00000","39.00000","64.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201516","","1.5 [0.5-4.5]","2.00000","0.00000","5.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201517","","96.7 [88.2-99.2]","97.00000","88.00000","99.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201518","","75.3 [66.2-82.7]","75.00000","66.00000","83.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201519","","87.3 [79.8-92.2]","87.00000","80.00000","92.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201520","","71.9 [57.6-82.9]","72.00000","58.00000","83.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201521","","78.0 [69.9-84.5]","78.00000","70.00000","84.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201522","","77.9 [72.6-82.3]","78.00000","73.00000","82.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201523","","44.2 [36.0-52.8]","44.00000","36.00000","53.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201524","","47.1 [37.2-57.3]","47.00000","37.00000","57.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201525","","26.0 [17.7-36.5]","26.00000","18.00000","37.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201526","","48.8 [31.8-66.0]","49.00000","32.00000","66.00000","Attention - Estimate is based on 25-49 cases."
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201527","","42.9 [25.0-62.9]","43.00000","25.00000","63.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201528","","81.7 [69.9-89.6]","82.00000","70.00000","90.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201529","","92.0 [77.5-97.4]","92.00000","78.00000","97.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201530","","54.8 [44.3-64.9]","55.00000","44.00000","65.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201531","","79.3 [67.2-87.8]","79.00000","67.00000","88.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201532","","77.9 [63.1-87.9]","78.00000","63.00000","88.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201533","","45.6 [31.1-60.9]","46.00000","31.00000","61.00000",""
"vbcg","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201534","","80.9 [71.1-88.0]","81.00000","71.00000","88.00000",""
"vbcg","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","ALBMICS200001","","No data","","","","Not available."
"vbcg","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","ALBMICS200002","","No data","","","","Not available."
"vbcg","EQ_MICS","PUBLISHED","2000","EUR","ALB","","","","","ALBMICS200003","","No data","","","","Not available."
"vbcg","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","","","ALBRHS200201","","No data","","","","Not available."
"vbcg","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","","","ALBRHS200202","","No data","","","","Not available."
"vbcg","EQ_RHS","PUBLISHED","2002","EUR","ALB","","","","","ALBRHS200203","","No data","","","","Not available."
"vbcg","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200501","","No data","","","","Not available."
"vbcg","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200502","","No data","","","","Not available."
"vbcg","EQ_MICS","PUBLISHED","2005","EUR","ALB","","","","","ALBMICS200503","","No data","","","","Not available."
