"GHO","DATASOURCE","PUBLISHSTATE","YEAR","REGION","COUNTRY","EDUCATIONLEVEL","SEX","RESIDENCEAREATYPE","WEALTHQUINTILE","DHSMICSGEOREGION","WEALTHDECILE","Display Value","Numeric","Low","High","Comments"
"vpolio","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201001","","57.8 [51.8-63.6]","58.00000","52.00000","64.00000",""
"vpolio","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201002","","55.0 [43.1-66.3]","55.00000","43.00000","66.00000",""
"vpolio","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201003","","53.6 [44.4-62.5]","54.00000","44.00000","63.00000",""
"vpolio","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201004","","49.2 [41.9-56.4]","49.00000","42.00000","56.00000",""
"vpolio","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201005","","58.8 [48.6-68.2]","59.00000","49.00000","68.00000",""
"vpolio","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201006","","9.6 [6.1-14.6]","10.00000","6.00000","15.00000",""
"vpolio","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201007","","46.5 [36.3-57.0]","46.00000","36.00000","57.00000",""
"vpolio","EQ_MICS","PUBLISHED","2010","EMR","AFG","","","","","AFGMICS201008","","54.9 [45.7-63.7]","55.00000","46.00000","64.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201501","","71.7 [62.6-79.4]","72.00000","63.00000","79.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201502","","80.9 [72.3-87.4]","81.00000","72.00000","87.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201503","","82.4 [76.4-87.1]","82.00000","76.00000","87.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201504","","80.4 [64.4-90.3]","80.00000","64.00000","90.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201505","","65.4 [54.0-75.3]","65.00000","54.00000","75.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201506","","89.0 [84.3-92.4]","89.00000","84.00000","92.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201507","","71.3 [60.8-79.9]","71.00000","61.00000","80.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201508","","59.2 [46.1-71.1]","59.00000","46.00000","71.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201509","","58.3 [41.4-73.4]","58.00000","41.00000","73.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201510","","73.4 [63.8-81.3]","73.00000","64.00000","81.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201511","","42.1 [32.0-52.9]","42.00000","32.00000","53.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201512","","82.5 [77.2-86.7]","82.00000","77.00000","87.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201513","","36.3 [28.0-45.5]","36.00000","28.00000","46.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201514","","47.4 [40.4-54.5]","47.00000","40.00000","54.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201515","","48.4 [34.7-62.4]","48.00000","35.00000","62.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201516","","7.3 [4.0-13.1]","7.00000","4.00000","13.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201517","","89.5 [81.6-94.3]","90.00000","82.00000","94.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201518","","74.7 [65.8-81.9]","75.00000","66.00000","82.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201519","","69.0 [59.6-77.0]","69.00000","60.00000","77.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201520","","35.9 [23.0-51.4]","36.00000","23.00000","51.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201521","","66.8 [58.4-74.3]","67.00000","58.00000","74.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201522","","46.8 [35.7-58.1]","47.00000","36.00000","58.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201523","","37.8 [28.1-48.5]","38.00000","28.00000","48.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201524","","46.5 [35.9-57.5]","47.00000","36.00000","58.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201525","","32.0 [18.7-48.9]","32.00000","19.00000","49.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201526","","50.3 [32.8-67.7]","50.00000","33.00000","68.00000","Attention - Estimate is based on 25-49 cases."
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201527","","50.5 [39.6-61.4]","51.00000","40.00000","61.00000",""
"vpolio","EQ_DHS","PUBLISHED","2015","EMR","AFG","","","","","AFGDHS201528","","56.0 [47.2-64.5]","56.00000","47.00000","64.00000",""
