"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"NUTRITION_WA_2","PUBLISHED","1997","EMR","AFG","BTSX","44.9","44.90000","","","MICS.  Afghanistan 1997 multiple indicator baseline (MICS). Report to UNICEF. Communitiy Information and Epidemiological Technologies Firm (CIET) International, 1998 (and additional analysis).CIET International. Converted estimates"
"NUTRITION_WA_2","PUBLISHED","2004","EMR","AFG","BTSX","32.9","32.90000","","","NNS. Summary report of the national nutrition survey, 2004. Kabul, Islamic Republic of Afghanistan: Ministry of Public Health and UNICEF, 2005 (and additional analysis)..Ministry of Public Health (Afghanistan), UNICEF, CDC, National Institute for Research on Food and Nutrition (Italy), Tufts University.. "
"NUTRITION_WA_2","PUBLISHED","2013","EMR","AFG","BTSX","24.6","24.64347","","","SMART. Afghanistan National Nutrition Survey 2013..Ministry of Public Health, UNICEF and the Aga Khan University (AKU).. "
"NUTRITION_WA_2","PUBLISHED","2018","EMR","AFG","BTSX","19.1","19.10000","","","Other. Afghanistan Health Survey 2018.KIT Royal Tropical Institute. "
"NUTRITION_WA_2","PUBLISHED","1996-1998","EUR","ALB","BTSX","7.1","7.10000","","","Other. National study on nutrition in Albania. Institute of Public Health, Food and Nutrition Section, 1999 (and additional analysis)..Institute of Public Health, Food and Nutrition Section. Converted estimates"
"NUTRITION_WA_2","PUBLISHED","2000","EUR","ALB","BTSX","17.0","17.01452","","","MICS. Multiple indicator cluster survey report Albania (MICS). Committee on Women and Family, Institute of Public Health, Faculty of Social Sciences and UNICEF (Albania). Tirana, Albania: UNICEF, 2000 (and additional analysis)..National Institute of Statistics (Albania) and UNICEF Albania.. "
"NUTRITION_WA_2","PUBLISHED","2005","EUR","ALB","BTSX","6.6","6.64822","","","MICS. Albania multiple indicator cluster survey 2005, final report. Tirana, Albania: Albanian National Institute of Statistics, 2008 (and additional analysis)..Albanian National Institute of Statistics.. "
"NUTRITION_WA_2","PUBLISHED","2008-2009","EUR","ALB","BTSX","6.3","6.28512","","","DHS. Albania demographic and health survey 2008-09. Demographic and Health Surveys. Tirana, Albania: Institute of Statistics, Institute of Public Health and ICF Macro, 2010 (and additional analysis)..Institute of Statistics, Institute of Public Health [Albania] and ICF Macro.. "
"NUTRITION_WA_2","PUBLISHED","2017-2018","EUR","ALB","BTSX","1.5","1.47879","","","DHS. Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF (and additional analysis).Institute of Statistics, Institute of Public Health, and ICF. "
"NUTRITION_WA_2","PUBLISHED","1987","AFR","DZA","BTSX","8.0","8.00000","","","Other. Etat nutritionnel des enfants algériens de 0 à 10 ans et niveaux d'urbanisation d'après les résultats préliminaires de l'enquête épidémiologique sur la malnutrition protéino-énérgétique en 1987. Institut National de Santé Publique, Algiers; 1987..Institut National de Santé Publique. Converted estimates"
"NUTRITION_WA_2","PUBLISHED","1992","AFR","DZA","BTSX","9.2","9.22138","","","PAPFAM. Enquête Algérienne sur la santé de la mère et de l'enfant. Office national des statistiques. PAPCHILD surveys. Cairo: Ligue des Etats Arabes, 1992 (and additional analysis)..République Algérienne démocratique et populaire.. "
