"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","Display Value","Numeric","Low","High","Comments"
"MDG_0000000025","PUBLISHED","2014","EMR","AFG","45","45.20000","","","Survey for years 2013-2014. Central Statistics Organization (CSO) [Afghanistan]; 2016."
"MDG_0000000025","PUBLISHED","2011","EMR","AFG","39","38.60000","","","Survey for years 2010-2011. MICS 2010-11."
"MDG_0000000025","PUBLISHED","2018","EUR","ALB","100","99.80000","","","Survey for years 2017-2018. DHS 2017-2018."
"MDG_0000000025","PUBLISHED","2005","EUR","ALB","100","99.80000","","","MICS 2005. Definition includes other cadres that is not in alignment with the standard definition"
"MDG_0000000025","PUBLISHED","2004","EMR","ARE","100","100.00000","",""," Ministry of Economy [UAE], UNDP; 2007. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2016","AMR","ARG","98","98.40000","","","Ministerio de Salud [Argentina]; 2017."
"MDG_0000000025","PUBLISHED","2009","AMR","ARG","98","97.90000","","","Ministerio de Salud [Argentina]; 2010."
"MDG_0000000025","PUBLISHED","2007","AMR","ARG","99","99.40000","","","Ministerio de Salud [Argentina]; 2008."
"MDG_0000000025","PUBLISHED","2002","AMR","ARG","99","98.90000","","","Ministerio de Salud [Argentina]; 2003."
"MDG_0000000025","PUBLISHED","2000","AMR","ARG","99","99.10000","",""," Ministerio de Salud [Argentina], OPS/OMS [PAHO/WHO]; 2010. "
"MDG_0000000025","PUBLISHED","2010","EUR","ARM","100","99.50000","","","DHS 2010."
"MDG_0000000025","PUBLISHED","2008","EUR","ARM","100","99.90000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2002","EUR","ARM","99","98.80000","",""," TransMonEE, UNICEF Europe and Central Asia Regional Office; 2012. No / unclear definition of the cadres included"
"MDG_0000000025","PUBLISHED","2017","AMR","ATG","100","100.00000","","","PAHO Database; 2018. No / unclear definition of the cadres included"
