"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"NUTRITION_WH2","PUBLISHED","1997","EMR","AFG","BTSX","6.5","6.50000","","","MICS.  Afghanistan 1997 multiple indicator baseline (MICS). Report to UNICEF. Communitiy Information and Epidemiological Technologies Firm (CIET) International, 1998 (and additional analysis).CIET International. Converted estimates"
"NUTRITION_WH2","PUBLISHED","2004","EMR","AFG","BTSX","4.6","4.60000","","","NNS. Summary report of the national nutrition survey, 2004. Kabul, Islamic Republic of Afghanistan: Ministry of Public Health and UNICEF, 2005 (and additional analysis)..Ministry of Public Health (Afghanistan), UNICEF, CDC, National Institute for Research on Food and Nutrition (Italy), Tufts University.. "
"NUTRITION_WH2","PUBLISHED","2013","EMR","AFG","BTSX","5.3","5.34154","","","SMART. Afghanistan National Nutrition Survey 2013..Ministry of Public Health, UNICEF and the Aga Khan University (AKU).. "
"NUTRITION_WH2","PUBLISHED","2018","EMR","AFG","BTSX","4.1","4.10000","","","Other. Afghanistan Health Survey 2018.KIT Royal Tropical Institute. "
"NUTRITION_WH2","PUBLISHED","1996-1998","EUR","ALB","BTSX","9.5","9.50000","","","Other. National study on nutrition in Albania. Institute of Public Health, Food and Nutrition Section, 1999 (and additional analysis)..Institute of Public Health, Food and Nutrition Section. Converted estimates"
"NUTRITION_WH2","PUBLISHED","2000","EUR","ALB","BTSX","30.1","30.06382","","","MICS. Multiple indicator cluster survey report Albania (MICS). Committee on Women and Family, Institute of Public Health, Faculty of Social Sciences and UNICEF (Albania). Tirana, Albania: UNICEF, 2000 (and additional analysis)..National Institute of Statistics (Albania) and UNICEF Albania.. "
"NUTRITION_WH2","PUBLISHED","2005","EUR","ALB","BTSX","24.8","24.83718","","","MICS. Albania multiple indicator cluster survey 2005, final report. Tirana, Albania: Albanian National Institute of Statistics, 2008 (and additional analysis)..Albanian National Institute of Statistics.. "
"NUTRITION_WH2","PUBLISHED","2008-2009","EUR","ALB","BTSX","23.2","23.23508","","","DHS. Albania demographic and health survey 2008-09. Demographic and Health Surveys. Tirana, Albania: Institute of Statistics, Institute of Public Health and ICF Macro, 2010 (and additional analysis)..Institute of Statistics, Institute of Public Health [Albania] and ICF Macro.. "
"NUTRITION_WH2","PUBLISHED","2017-2018","EUR","ALB","BTSX","16.4","16.39899","","","DHS. Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF (and additional analysis).Institute of Statistics, Institute of Public Health, and ICF. "
"NUTRITION_WH2","PUBLISHED","1987","AFR","DZA","BTSX","","","","","Other. Etat nutritionnel des enfants algériens de 0 à 10 ans et niveaux d'urbanisation d'après les résultats préliminaires de l'enquête épidémiologique sur la malnutrition protéino-énérgétique en 1987. Institut National de Santé Publique, Algiers; 1987..Institut National de Santé Publique. Converted estimates"
"NUTRITION_WH2","PUBLISHED","1992","AFR","DZA","BTSX","8.7","8.70797","","","PAPFAM. Enquête Algérienne sur la santé de la mère et de l'enfant. Office national des statistiques. PAPCHILD surveys. Cairo: Ligue des Etats Arabes, 1992 (and additional analysis)..République Algérienne démocratique et populaire.. "
"NUTRITION_WH2","PUBLISHED","1995","AFR","DZA","BTSX","13.2","13.20000","","","MICS. Enquête nationale sur les objectifs de la mi-decennie, ""MDG Algerie"", 1995. Alger, Algerie, 1996 (and additional analysis)..Ministère de la Santé et de la Population.. "
"NUTRITION_WH2","PUBLISHED","2000","AFR","DZA","BTSX","14.7","14.72144","","","MICS. Enquête nationale sur les objectives de la fin décennie santé mère et enfant EDG Algérie 2000 (MICS). Institut National de Santé Publique. République Algérienne Démocratique et Populaire, 2001 (and additional analysis)..Minstère de la Santé et de la Population.. "
