"GHO","PUBLISHSTATE","YEAR","REGION","COUNTRY","SEX","Display Value","Numeric","Low","High","Comments"
"NUTRITION_WH_3","PUBLISHED","2004","EMR","AFG","BTSX","3.5","3.50000","","","NNS. Summary report of the national nutrition survey, 2004. Kabul, Islamic Republic of Afghanistan: Ministry of Public Health and UNICEF, 2005 (and additional analysis)..Ministry of Public Health (Afghanistan), UNICEF, CDC, National Institute for Research on Food and Nutrition (Italy), Tufts University.. "
"NUTRITION_WH_3","PUBLISHED","2013","EMR","AFG","BTSX","4.0","3.98399","","","SMART. Afghanistan National Nutrition Survey 2013..Ministry of Public Health, UNICEF and the Aga Khan University (AKU).. "
"NUTRITION_WH_3","PUBLISHED","2018","EMR","AFG","BTSX","1.6","1.60000","","","Other. Afghanistan Health Survey 2018.KIT Royal Tropical Institute. "
"NUTRITION_WH_3","PUBLISHED","2000","EUR","ALB","BTSX","6.2","6.18312","","","MICS. Multiple indicator cluster survey report Albania (MICS). Committee on Women and Family, Institute of Public Health, Faculty of Social Sciences and UNICEF (Albania). Tirana, Albania: UNICEF, 2000 (and additional analysis)..National Institute of Statistics (Albania) and UNICEF Albania.. "
"NUTRITION_WH_3","PUBLISHED","2005","EUR","ALB","BTSX","3.7","3.67511","","","MICS. Albania multiple indicator cluster survey 2005, final report. Tirana, Albania: Albanian National Institute of Statistics, 2008 (and additional analysis)..Albanian National Institute of Statistics.. "
"NUTRITION_WH_3","PUBLISHED","2008-2009","EUR","ALB","BTSX","5.9","5.93490","","","DHS. Albania demographic and health survey 2008-09. Demographic and Health Surveys. Tirana, Albania: Institute of Statistics, Institute of Public Health and ICF Macro, 2010 (and additional analysis)..Institute of Statistics, Institute of Public Health [Albania] and ICF Macro.. "
"NUTRITION_WH_3","PUBLISHED","2017-2018","EUR","ALB","BTSX","0.5","0.53720","","","DHS. Albania Demographic and Health Survey 2017-18. Tirana, Albania: Institute of Statistics, Institute of Public Health, and ICF (and additional analysis).Institute of Statistics, Institute of Public Health, and ICF. "
"NUTRITION_WH_3","PUBLISHED","1992","AFR","DZA","BTSX","3.0","3.03685","","","PAPFAM. Enquête Algérienne sur la santé de la mère et de l'enfant. Office national des statistiques. PAPCHILD surveys. Cairo: Ligue des Etats Arabes, 1992 (and additional analysis)..République Algérienne démocratique et populaire.. "
"NUTRITION_WH_3","PUBLISHED","1995","AFR","DZA","BTSX","4.2","4.20000","","","MICS. Enquête nationale sur les objectifs de la mi-decennie, ""MDG Algerie"", 1995. Alger, Algerie, 1996 (and additional analysis)..Ministère de la Santé et de la Population.. "
"NUTRITION_WH_3","PUBLISHED","2000","AFR","DZA","BTSX","1.1","1.12773","","","MICS. Enquête nationale sur les objectives de la fin décennie santé mère et enfant EDG Algérie 2000 (MICS). Institut National de Santé Publique. République Algérienne Démocratique et Populaire, 2001 (and additional analysis)..Minstère de la Santé et de la Population.. "
"NUTRITION_WH_3","PUBLISHED","2002","AFR","DZA","BTSX","5.0","5.02991","","","PAPFAM. Enquête Algérienne sur la santé de la famille-2002: Rapport principal. Alger, Algérie: Agence Nationale de la Documentation en Santé, 2004 (and additional analysis)..Ministère de la Santé, de la Population et de la Réforme Hospitalière et l'Office National des Statistiques.. "
"NUTRITION_WH_3","PUBLISHED","2006","AFR","DZA","BTSX","1.7","1.73853","","","MICS. Suivi de la situation des enfant et des femmes. Enquête nationale à indicateurs multiples: Rapport principal. MICS3. République Algérienne Démocratique et Populaire, Décembre 2008 (and additional analysis)..Ministère de la Santé de la Population et de la Réforme Hospitalière, Office National des Statistiques.. "
"NUTRITION_WH_3","PUBLISHED","2012-2013","AFR","DZA","BTSX","1.4","1.37612","","","MICS. République Algérienne Démocratiqe et Populaire enquête par grappes à indicateurs mulitples (MICS) 2012-2013. Rapport final. Ministère de la Santé, de la Population et de la Réforme Hospitalière, 2015 (and additional analysis).Ministère de la Santé, de la Population et de la Réforme Hospitalière.. "
"NUTRITION_WH_3","PUBLISHED","1996","AFR","AGO","BTSX","1.8","1.84008","","","MICS. Inquerito de indicadores multiplos (MICS) 1996. Instituto Nacional de Estatistica - Gabinete de Monitorizaçao das Condiçoes de Vida da Populaçao. Luanda, Angola, 1999 (and additional analysis)..Instituto Nacional de Estatistica, UNICEF . "
"NUTRITION_WH_3","PUBLISHED","2007","AFR","AGO","BTSX","4.3","4.30000","","","Other. Relatorio do inquerito sobre a nutriçao em Angola 2007. Luanda, Republica de Angola: Ministerio da Saude, Direcçao nacional de Saude Publica, 2008..Ministerio da Saude.. "
"NUTRITION_WH_3","PUBLISHED","2015-2016","AFR","AGO","BTSX","1.1","1.09352","","","DHS. Inquérito de Indicadores Múltiplos e de Saúde em Angola 2015-2016. Luanda, Angola e Rockville, Maryland, EUA: INE, MINSA, MINPLAN e ICF International (and additional analysis).Instituto Nacional de Estatística (INE), Ministério da Saúde (MINSA), Ministério do Planeamento e do Desenvolvimento Territorial (MINPLAN) and ICF International.. "
"NUTRITION_WH_3","PUBLISHED","2004-2005","AMR","ARG","BTSX","0.2","0.20000","","","Other. Nutrition status in Argentinean children 6 to 72 months old. Results from the National Nutrition and Health Survey (ENNyS). Archivos Argentinos de Pediatria 2009;107:397-404 (and additional analysis)..Durán P, Mangialavori G, Biglieri A, Kogan L, Gilardon EA.. "
"NUTRITION_WH_3","PUBLISHED","1998","EUR","ARM","BTSX","1.0","1.00000","","","Other. The health and nutritional status of children an women in Armenia. National Institute of Nutrition - Italy, 1998 (and additional analysis)..National Institute of Nutrition. "
"NUTRITION_WH_3","PUBLISHED","2000-2001","EUR","ARM","BTSX","0.7","0.74404","","","DHS. Armenia demographic and health survey 2000. Demographic and Health Surveys. Calverton, Maryland: National Statistical Service, Ministry of Health, and ORC Macro, 2001 (and additional analysis)..National Statistical Service [Armenia], Ministry of Health [Armenia], and ORC Macro.. "
